0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95.04077170851284,69.60394252813612,116.7095842955498,72.62767752693455,116.32028558639279,-5.980950894963801e-16,0.0,-1.948200542531638e-15,0.0,-4.886801865577399e-16,4.09206948739702,11.728707032403829,8.480446390026811,22.39074356541083,16.49403773477656,-175.24059718384297,-131.69622373204362,-233.44939672943343,-160.63586636434636,-245.4361200305385
177.4770072054095,96.102519327093,188.37258033989986,118.89311989081297,214.40094792991644,1.281144408639215e-15,0.0,-1.20704231493224e-15,4.781051999729749e-16,5.302534285379096e-16,23.896213982825593,16.166035572688934,18.332578046394683,22.78341225754841,29.510861829249585,-418.3082471898661,-198.94106115105245,-447.82586601391216,-260.1259578764716,-527.0911103338985
67.44264602417667,76.98365686496892,47.056881320632,80.80155140079914,62.97864670693168,0.0,1.4767658792959826e-15,1.2079725061568226e-15,-3.517470758627403e-16,0.0,6.363173030937282,7.888828075610697,2.4872733944118157,22.08906340336016,8.169526106295148,-114.27165634394792,-138.93733895443745,-66.71182750844788,-175.18678774432777,-107.25066125320568
68.01634399839502,18.975000081530414,76.00443276978366,38.434167481693564,30.193534084366398,0.0,7.489251464633374e-16,-3.7394805006298724e-16,-4.621816877512283e-16,0.0,7.2682805269632915,1.529045000727484,12.579414895344996,8.217312554150533,5.157450363694859,-116.42056577804573,-16.68083316130373,-141.45050930178758,-62.064161312057045,-41.56195213303611
38.80918008159583,41.34503220949303,42.51445692726221,34.452364892715956,45.027914165219855,1.464690022857876e-15,-1.37485486945047e-15,0.0,0.0,0.0,5.193624728493639,4.300193524643337,2.8945030898174666,11.432932757560929,2.7333141946528055,-56.15562102158948,-59.66451314067805,-58.035219509307765,-63.95395922447157,-62.74767384842188
48.151215405955185,41.444755340696005,49.05318357555163,42.62551949717316,68.47243224917105,-5.902594397832978e-16,1.371546734768429e-15,-1.1588120223279266e-15,-3.3338842277674623e-16,8.301650312925196e-16,3.7505576722410345,8.395328075519336,2.297753767242739,8.042963325753462,6.214858503445492,-70.20549777064576,-68.43762851742173,-70.5646891760804,-66.40394466920604,-115.90565860745026
95.02648401009323,67.53864946808733,119.60839922187301,73.53345167104477,144.67648707769945,-1.1963700320590709e-15,0.0,-1.9009841860809035e-15,3.865140121199507e-16,0.0,6.364630709151521,3.9746159056690225,18.74041449845848,17.47447128252276,19.0419330038737,-177.9657206595741,-111.02475547969286,-261.4411599272673,-147.13227119543816,-322.4863937713548
20.432040652204783,28.245119216948623,25.485817598206523,31.30916914577632,51.20442681891985,0.0,-2.012504122365284e-15,5.575985412452313e-16,0.0,-1.9427223227828032e-15,2.1635457793953687,4.085984497451765,2.070397070069707,3.849835599995102,9.256553547953573,-19.4467453759915,-35.22609753929831,-27.06125893529307,-38.74456141903231,-88.08479905510505
71.04109342190704,47.788775419230596,81.18583824914681,40.78231137580417,84.20931587380227,4.0007421143717317e-16,0.0,1.4003284337932025e-15,5.226845010420324e-16,6.750253017848367e-16,7.916509713347315,8.679494402240595,7.401873328566205,10.7473516526654,4.734867136034795,-124.30590667164017,-79.73392248904467,-148.1693769684004,-71.02120298651383,-149.92338384401512
100.74281552553347,65.34576987264066,104.95844816926014,86.4510423040458,90.48898316401011,0.0,-8.698867420430767e-16,-1.6247406431488033e-15,-6.575214982474285e-16,1.256361092217824e-15,8.645673176333059,4.690011712373538,13.842392420829164,21.490695095652004,12.867235864386362,-194.49641924068055,-107.4492500258151,-212.91764225033722,-185.3752053549404,-176.9057783445989
27.686410323647326,11.060385652525339,25.746359602429305,14.452462810074547,24.486951985111737,-2.0531162471523912e-15,0.0,0.0,0.0,0.0,2.761621639541965,0.8914813046847847,3.4129297022832366,4.246159285296627,3.9474551732907055,-33.056778994541006,-6.107894549684062,-30.868644255346418,-16.715818592235376,-29.53175207784877
70.37454560644501,46.55413077846907,48.34388563024035,36.60887863216108,76.51613476060074,0.0,3.0525443129472873e-16,-1.175814027353461e-15,1.940902759954753e-16,1.4857890832739114e-15,12.96201311305888,8.799486822282722,8.403665444314676,10.854620721256158,5.554087909280349,-136.12842361041152,-76.33775106476075,-80.14932664034379,-63.78452812091568,-132.90929299852945
71.90920073878492,53.35126772274057,78.74686677931766,59.8495774638749,89.07395455259169,3.952444073693408e-16,0.0,0.0,0.0,0.0,4.636054677581314,9.957619323480557,7.44819202107331,18.490902741058843,6.868185317866565,-121.42822181894918,-93.34819224254278,-143.49743837118496,-126.21478592026118,-163.42436500235493
27.33439696261034,31.48856532044556,26.70526752974264,27.285366565841663,34.93130494275054,5.19889088266351e-16,0.0,0.0,-5.208233021502618e-16,-1.0170572455346567e-15,3.2384095474953587,4.612596137574142,1.2733477642851765,7.274592081854953,6.102677556599273,-31.308558298089444,-42.694383370369245,-28.315346993004326,-40.571607552585235,-50.62558524348021
13.213331471094683,15.55787286124761,9.752922431478504,18.729397504677028,10.259751607578028,-2.688734242815578e-16,0.0,-1.4570868183402228e-15,0.0,1.0388303191014114e-15,3.6861112258534536,3.1028481755739232,1.7282697652096088,5.0877125381409805,0.8562937154066004,-13.929336816405014,-16.337257153729766,-6.644436674734251,-24.52347834438365,-5.181889636360464
239.0138730565522,145.5892892801246,235.81936136746847,180.40587069227593,260.03019082676974,1.902598142405182e-15,0.0,9.641857823918205e-16,0.0,1.3116189011762105e-15,20.18148645738091,12.510778425092996,22.266914501447534,65.25705743344024,32.83913423215487,-592.87965621036,-315.6558044199734,-586.2853198699041,-540.6408916079104,-677.2120133920926
21.825058022454243,18.245057919174638,22.532797167421915,15.118716415911978,18.257048674124217,0.0,0.0,-6.306742394037152e-16,-2.3498778474747897e-16,5.837822545495716e-16,1.1996811917650791,2.034327759285794,1.748902182505248,3.3845227321473987,3.5726145876041446,-20.518476703602186,-16.56693877404986,-22.215628542634054,-14.991850115137956,-20.460923881571297
62.04685519079234,37.1778786454553,49.25041699329111,65.16524235084943,35.247175051596855,-1.8322739705667948e-15,0.0,-5.770856607016264e-16,-1.0903707407923702e-16,-1.6127085015351537e-15,8.014294216368558,3.615747407997017,2.8979403689773564,22.121780827110477,3.7386853839440835,-107.01716516703156,-50.02819968579171,-71.40189445319484,-148.01714805588094,-46.17504192626218
105.3405560094786,112.06554363216476,150.69368648633787,75.59176226205722,242.96976222326686,2.698078547055192e-16,-2.028934747236365e-15,1.508846725730916e-15,0.0,7.018579391196936e-16,12.431943184108713,18.50987394957465,13.632507171126862,14.121686686845466,44.29577176354939,-210.0769454889701,-244.90081826086603,-328.4386383981578,-143.73722263066608,-657.4183195725516
10.889776323009803,4.0794624216573885,5.955523182011852,3.8993677934476256,10.634770341485103,0.0,0.0,1.7896229618572396e-15,9.11099918497139e-16,-1.3362634320147919e-15,1.649509809428562,0.7561148536056262,0.9506823767737658,0.07120200158872828,1.6326397565949988,-7.894867300411905,-0.3260281344044535,-1.9335920744930462,0.5921442488443609,-6.93376082937084
107.74756885950421,84.54765216843874,129.05145830410441,84.40990127948965,173.9586212179736,0.0,-1.3446480748528084e-15,1.3214128598266326e-15,8.417765273855989e-17,-6.535280454951651e-16,21.60668698676954,7.236259823415075,13.5907588385379,27.241380724984467,9.37074568181389,-243.65449002920423,-155.36642618848074,-272.48410505407367,-199.28650924859804,-387.81773277064667
32.77712493016265,19.636858393783708,10.995589097640508,13.624488125970187,22.170653723742625,1.7342405406795984e-15,-1.0855240510137273e-15,0.0,1.629746401274211e-17,-6.409758995957595e-16,4.122651023009001,2.5809029523221847,1.8330743069439286,5.136578734204689,1.2097116287139513,-42.33989235566333,-19.869693312731606,-7.775058783556195,-20.09915136161521,-21.002352276646004
21.0148763860253,13.01286949279951,4.828225943579994,23.188536382427127,12.44434656717377,0.0,-1.3650769650638339e-16,5.518663149232609e-16,3.064198291956744e-16,-1.1419526640866788e-15,3.9970139099222948,2.4374758985450775,0.6082507837143925,7.02510432180931,1.4034582547255996,-25.495635224253515,-11.125082730448506,-0.5349371704270026,-34.32891427896153,-8.472171783566044
144.9335559600473,114.5610194619673,136.51133903738864,82.50306979862256,139.0345467317078,0.0,0.0,-8.328014253122132e-16,4.306159379853543e-17,1.6353753853852635e-15,9.611765218522393,16.11091354882202,2.3597492941881675,19.063697914253297,21.548306151612927,-307.53867787893995,-240.56577164976548,-280.80853630963867,-175.01771066246332,-314.3411156931012
129.19648183033365,117.56016448653585,145.944327180113,86.39153217988834,170.8682631220904,0.0,-9.670523873300344e-16,-7.789740095982812e-16,0.0,9.980218296043376e-16,5.054106043682982,11.516245393619833,14.958077236948405,25.087687096225796,29.161754297604297,-262.50202719494,-243.7935792345266,-320.35793341665544,-195.33050101127236,-414.14865385096743
