0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,label
0.00010923173433643107,0.03390968495653736,7.078492779584965e-05,9.017851146299761e-05,4.612903915967442e-06,0.00033171399152915715,0.0029348037992872394,0.02007181324326167,2.0893210634909815e-05,0.030599842326792588,0.00019202671776133505,3.02453389927561e-05,0.00030162141460483285,0.010332471917739764,0.0009989777290874743,0.0019084502691492917,1.348956958656172e-06,0.00010067212005085316,0.0012950573155865435,4.858689142341554e-06,0.006186736411172294,0.0010817724061286589,2.5348743213949275e-05,0.002094994779963535,8.209869948835099e-07,0
2.7374147022325886e-05,0.020627700159249276,0.00022436238969111497,0.0024902965437833377,8.944884799994869e-07,5.3064637838213906e-05,0.0015676410699173096,0.019617217331558974,0.0169747838101611,0.00031640413511293056,5.935241693403237e-06,9.267024930848704e-05,0.00012771309020071973,0.0006827138740693375,0.012237678672323612,0.002198051762662915,8.055739994382478e-07,0.00018538160853815702,0.006468287619016847,1.3735241783730586e-06,0.005340228035780128,0.0010165121937719909,3.130954538195236e-05,0.010035743742400568,1.613415707154382e-07,0
0.00010447899938664188,0.002126657191731756,0.012189421073909041,0.007713215939392593,1.3685419872921413e-06,2.9410807869152547e-05,9.906452014797965e-05,0.013541404194162606,0.023477367326098404,0.0023082129204306887,1.2418766584676747e-05,4.504661262780588e-05,0.002435915248265385,2.9529403462827744e-05,0.013823596464314533,0.0021190145994725586,4.031755411048428e-06,0.003533754451239348,0.013601431175952385,6.958459681384154e-07,0.001687137408766642,0.002522024873981055,0.00042761440292431434,0.012239060545474766,3.3519711206556405e-08,0
1.6348938313334813e-05,0.023126325595046845,5.301680921794127e-05,0.00039963734582155195,2.439783170606405e-07,0.0001133690122347604,0.003041701676758074,0.02246166937646294,0.01950609909193492,8.901303618247952e-05,3.1128050680562886e-05,7.349186614731182e-05,0.00012860426792264505,0.0006022679899931396,0.010393819657343876,0.0017608265289634079,1.2796363730975275e-06,0.00016046453040812424,0.01125279971869024,2.4629893299083112e-06,0.01023526546394719,0.0006477935951819279,2.3000674133524628e-05,0.012548269855954579,1.825451027714529e-07,0
0.00014159134046305526,0.006462184444083641,6.35594359295593e-06,0.001030158675893677,6.212546538762395e-07,9.09518606400561e-05,0.007091120065775876,0.02401082384666184,0.012005998897520256,0.0001430637513918781,6.144864254420727e-05,0.0006102958048322613,0.00012978270934301938,0.01712790100754145,0.012384789495412668,0.0010568078637460793,3.704567144594082e-07,3.252157695210088e-05,0.005078331944340209,6.475146134894043e-07,0.004844655875160716,9.246603186300467e-05,8.323118961649093e-06,0.010626916905455721,1.432192123500698e-07,0
0.00024285976266366725,0.01191510655184137,5.250640971242275e-06,6.81484859551499e-05,3.6576280078759633e-06,5.112873248652684e-05,0.009029950512248495,0.019197816909358695,6.257705025422208e-05,0.004669490542737331,2.6008410803443236e-05,0.0011612842469257481,5.715768715477618e-05,0.008141998564174847,0.007532308696873272,0.0011085515892746418,1.0642204869527536e-06,0.00010306802820548504,0.0018704442764983665,5.414602971746995e-06,0.008292771152634704,0.0001756170417462448,1.873498062699493e-05,0.002294702652311741,5.117203386818467e-07,0
0.00017121164572246389,0.015580158597694377,5.141995712679148e-06,0.0004327170973977843,1.7702109184111053e-06,6.962500830734941e-05,0.007057997929758621,0.011779358453438912,0.0028042630598573426,0.00023589924259488117,1.9502476313942732e-05,0.0006445860860195971,3.310965420148457e-05,0.00753093447614778,0.006028583687757424,0.0012315867764252438,1.0362174942585463e-06,7.504331724997532e-05,0.0049077671301775115,1.4733880434576003e-06,0.007421506827816965,0.00020625503698355318,1.1963192640795602e-05,0.00549089642534532,9.813882234839012e-08,0
0.00011192352118476624,0.01937946813854348,2.6745673924848112e-06,0.00011086591358502179,6.76303329641588e-07,0.00016589604647634015,0.004783492561349808,0.012278949375730194,8.997669864393293e-05,0.004879954293628584,6.661578877984278e-05,0.00035935038867400274,0.00011889443603459735,0.006056696218337513,0.005742409520440948,0.0014060291525835595,1.1805607171484246e-06,6.920174937880366e-05,0.0012076347503935016,2.775542413613048e-06,0.008550690506559475,0.0005640052335975786,1.3850282419864334e-05,0.001751014345944434,3.075810860724438e-07,0
0.0024854044713598653,0.001691520436288188,3.3231685060291366e-05,0.00170386431656482,4.7172501928994734e-05,0.0003376746324193704,0.042460327710980045,0.08155470114155791,9.816101699597173e-05,0.011888886620470815,0.0001182026789193465,0.001407648691640763,0.0014938368201015376,0.03450970069123607,0.048092839079118335,0.0012616306707105753,3.272089429120703e-07,9.70344312932218e-05,0.002559312326303997,1.0098923896129466e-05,0.00952410632084192,1.8644632795271864e-05,1.2647251505691669e-05,0.005267386961695647,1.1560378998964243e-06,0
9.433769272809873e-05,0.006344887036727011,8.401456866160943e-05,0.00028242748981102423,6.6055377824407804e-06,5.627881526209166e-05,0.0005772273128952961,0.024599063714244494,0.000116615278733391,0.012145379058111177,1.2352563489479666e-06,0.00025176427029309305,2.3216670015864787e-05,0.008729497954556673,0.009577809275140327,0.0023984793652038496,1.542857256189704e-05,0.00018796202985234788,0.00020456949181074137,6.029080039909548e-06,0.0008574704857952295,0.0020862877238194038,4.902875942255675e-06,0.0012623701186930125,1.2221217207447534e-07,0
0.00011539044968090009,0.008663236277055796,1.1629305568301544e-05,0.00028397799363626824,5.812808638355933e-07,1.383861786186883e-05,0.0031180465098934462,0.0112679591819132,0.008175859316260064,4.006637426742961e-05,8.504096567142194e-06,2.180694940112529e-05,0.00021310845816243664,0.0008221902561585601,0.007545257705937222,0.0013549415647691279,3.1530495965656664e-07,0.00011469655093045345,0.00556690583764337,7.078637250063037e-07,0.0028003967219014433,3.55462900691844e-05,1.3068775389958273e-05,0.0051826626570957175,6.242782334131558e-08,0
2.5063251573199854e-05,0.007567892638107251,2.9621661562962906e-05,0.00016334485126620873,5.89657541339144e-07,1.7188287888400848e-05,0.0002675146610334484,0.008443632001657972,0.007042527696245592,0.0002606637582173565,9.319729827503807e-06,7.509202203118343e-06,8.960436336671136e-06,0.00016513285048467066,0.005493274647356006,0.0005224905704067735,3.0932906414310804e-07,5.221702994764486e-05,0.0016384114202068444,8.82429268072595e-07,0.00270616765846844,0.0001847968440394157,9.130755880665015e-06,0.0019218354177324634,4.9022227875152036e-08,0
9.336936271158412e-05,0.00624013284227053,4.385806515153079e-05,0.0005709839145879587,3.8838598674390684e-07,0.00014910621502918693,0.0001551210176726752,0.0072755623267946705,0.009176211781983017,2.8937196243873295e-05,0.00010703762350894124,7.060336581580628e-05,7.872275913251535e-05,0.00038860634208658616,0.004233720359203273,0.0005777179553485756,9.27039371995857e-07,3.6064498937627256e-05,0.0022836862164382753,4.1927355171826174e-07,0.0017499169465126502,0.0005743957699060869,2.8425609226535647e-06,0.0016328646714343564,2.0257190612438247e-08,0
0.0001691072956831346,0.007517739037473704,0.0005782253720180569,2.9178022906695134e-05,1.6008257020111438e-06,6.202812506089089e-05,0.00018624366372897543,0.008756189480544414,0.0002728472816876243,0.018963645146441048,5.650979927809916e-05,5.317621875423244e-06,0.00017188451730013065,0.005986835325470999,3.2962261896163705e-05,0.0007245458982402114,9.13198235103635e-07,0.0005589805724735663,0.001885340308370169,6.127994000724914e-06,0.006227836312109219,0.00032206212203221606,5.48958264119339e-05,0.0007169139676708831,2.674627542699915e-07,0
9.846070771511424e-05,0.009546136055585495,5.143284339205814e-06,0.000495422463540078,3.060943345261323e-07,2.9405797399175912e-05,0.005600488929352318,0.017330327038585256,0.0047988106834078595,0.00011009014554362595,9.198678588969713e-06,2.4182110530050586e-06,0.00040384443000370906,0.025037931293011483,0.006467807637809943,0.0004854310676819405,2.5733494284020837e-07,8.962490563956265e-05,0.0019978645850609877,1.0680888744602109e-06,0.0030578903696926937,4.532797862194212e-05,9.945397731707622e-06,0.003247733155241404,1.0126721563098826e-07,0
0.0004017573453080031,0.007932623295029837,6.401992793532776e-06,0.00029954784188102913,2.8993213547134564e-07,0.00010264136316391853,0.003544499406822512,0.0066645305309580224,0.006727949884061826,7.306020619095299e-06,7.693979712658006e-05,4.967055571860083e-05,0.00017238097542096424,0.0009199044797862221,0.006996866448799535,0.0002525749289943391,1.873227366247683e-07,8.215046143299101e-05,0.004470915114438444,9.052261084885327e-07,0.002746208941693716,1.3186023822236818e-05,5.7426084622592966e-06,0.002869024791617926,3.57607206150903e-08,0
0.00012418441264338198,0.009764422491062366,3.2413592942724667e-06,3.219234950728109e-05,1.7036494427804041e-06,2.7864249447021256e-05,0.002581572717653661,0.006801931162117997,1.5454135949090342e-05,0.005445804160558495,1.1449879744209303e-05,1.1901424189096317e-05,1.6536961833117864e-05,0.0038083191587102924,0.0012847279194893,0.000859248955367365,1.6565921197157253e-07,2.0604909118764015e-05,0.0005143634448318661,8.033055568615636e-07,0.0033856185837180634,3.734041760745802e-05,4.8508973696648324e-06,0.000829709816717478,1.9012363192615848e-07,0
0.00014899563813763504,0.08550834267210235,0.0026239686084374974,0.00026748174517032884,1.585412850493113e-05,0.0002736734023409727,0.0030768126014141797,0.05373658527118636,0.0006662163402872279,0.09637655163972142,0.00011125242675298869,0.00019146608565451663,0.0005500882691092327,0.049151307735640054,0.00044977280254160715,0.004750860405539131,2.620456204663075e-06,0.0021813487849626032,0.004892689731498779,1.6326678883691876e-05,0.02186651046025228,0.002519389724502958,0.00033859679987550376,0.006565858598447827,2.1795642478753593e-06,0
0.0002875367665417191,0.05111446715316786,0.0005137440700840809,0.006239621307743283,6.42360443430922e-06,0.0003280215508192864,0.0056193948377952834,0.06572851849627227,0.05378301203366439,0.0006861531983764855,0.00021239504342202226,0.001043294652550065,0.0005399996929253239,0.0055352086868850105,0.04546540426738341,0.0059375616684651305,2.5435616567816635e-06,0.0004411622124775201,0.02392855639497781,5.505445732569502e-06,0.020571141965849873,0.002021633458934296,0.00013403852638460036,0.03509322971445122,4.844323669466388e-07,0
1.4818125299187034e-05,0.01576612949675496,5.7377337702377296e-06,2.7617066317646e-05,4.4853279914953276e-07,9.75480971688379e-05,0.0027020177077184343,0.013080372383484529,2.741056475557939e-05,0.0014363059998008538,6.294878335086091e-06,6.15227715600338e-06,0.0013100112415755285,0.005340671745632572,0.006085811176073835,0.0007640683873128941,1.7929079237553013e-07,2.5046245578266195e-05,0.00033038468782222233,1.0500803557312362e-06,0.003915275061812723,0.00038999124005329334,4.548166602591367e-06,0.0012743930175644555,1.856945718263633e-07,0
8.763329482295353e-05,0.008930225737336327,7.900569084803508e-06,7.182982888694718e-05,3.4496209875330835e-07,4.36691827378551e-05,0.0017428434886557834,0.011292645780668624,0.0012077939696977808,8.03647702071527e-05,7.761413508627305e-06,0.00011132672105308131,0.00029962456937367024,0.008717286744201847,0.00787378271595432,0.0005374638493638052,2.2477628185287556e-07,4.4526178473628265e-05,0.0008460550254829162,4.432700224884546e-07,0.0021152429406261757,7.711479123020558e-05,6.614793506442575e-06,0.0015076871515396547,3.631691928229156e-08,0
