title:subject11, start timestamp:1693046654.906306, stop timestamp:1693046841.504418, headset type:EPOCFLEX, headset serial:F000005B, headset firmware:f14, channels:111, sampling rate:eeg_128, samples:23891     , version:2.2, 
Timestamp,EEG.Counter,EEG.Interpolated,EEG.Cz,EEG.Fz,EEG.Fp1,EEG.F7,EEG.F3,EEG.FC1,EEG.C3,EEG.FC5,EEG.FT9,EEG.T7,EEG.CP5,EEG.CP1,EEG.P3,EEG.P7,EEG.PO9,EEG.O1,EEG.Pz,EEG.Oz,EEG.O2,EEG.PO10,EEG.P8,EEG.P4,EEG.CP2,EEG.CP6,EEG.T8,EEG.FT10,EEG.FC6,EEG.C4,EEG.FC2,EEG.F4,EEG.F8,EEG.Fp2,EEG.HighBitFlex,EEG.SaturationFlag,EEG.RawCq,EEG.Battery,EEG.BatteryPercent,MarkerIndex,MarkerType,MarkerValueInt,EEG.MarkerHardware,CQ.Cz,CQ.Fz,CQ.Fp1,CQ.F7,CQ.F3,CQ.FC1,CQ.C3,CQ.FC5,CQ.FT9,CQ.T7,CQ.CP5,CQ.CP1,CQ.P3,CQ.P7,CQ.PO9,CQ.O1,CQ.Pz,CQ.Oz,CQ.O2,CQ.PO10,CQ.P8,CQ.P4,CQ.CP2,CQ.CP6,CQ.T8,CQ.FT10,CQ.FC6,CQ.C4,CQ.FC2,CQ.F4,CQ.F8,CQ.Fp2,CQ.Overall,EQ.SampleRateQuality,EQ.OVERALL,EQ.Cz,EQ.Fz,EQ.Fp1,EQ.F7,EQ.F3,EQ.FC1,EQ.C3,EQ.FC5,EQ.FT9,EQ.T7,EQ.CP5,EQ.CP1,EQ.P3,EQ.P7,EQ.PO9,EQ.O1,EQ.Pz,EQ.Oz,EQ.O2,EQ.PO10,EQ.P8,EQ.P4,EQ.CP2,EQ.CP6,EQ.T8,EQ.FT10,EQ.FC6,EQ.C4,EQ.FC2,EQ.F4,EQ.F8,EQ.Fp2
1693046654.906306,9.000000,0.000000,-58.091545,-59.719189,-64.511444,-73.747643,-92.284882,-56.856174,-47.514484,-55.691269,-30.249887,-35.724003,-54.440914,-36.497837,36.235645,-33.190281,-1.492207,-35.219219,-74.527672,-43.376427,-29.118576,2.065460,-32.159649,-58.698067,-36.268101,-37.676716,-30.986374,-26.151325,-36.616257,-40.227444,-48.308052,-55.478107,-17.488844,-59.071510,0.000000,0.000000,151.000000,1.000000,21.000000,,,,0.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,2.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,2.000000,4.000000,4.000000,2.000000,2.000000,2.000000,4.000000,4.000000,4.000000,50.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1693046654.914219,10.000000,0.000000,-52.910378,-59.147163,-65.471550,-77.772362,-90.143364,-53.213165,-45.417740,-50.000195,-29.707329,-33.126743,-49.263393,-32.362877,39.785564,-27.009398,0.558516,-30.060923,-73.428528,-36.673054,-23.966381,6.161856,-29.053642,-56.590137,-34.182602,-37.126732,-27.881542,-23.563637,-33.505795,-35.576447,-39.550514,-50.811859,-12.348278,-49.790901,0.000000,0.000000,174.000000,1.000000,21.000000,,,,0.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,2.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,2.000000,4.000000,4.000000,2.000000,2.000000,2.000000,4.000000,4.000000,4.000000,50.000000,1.000000,50.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,2.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,2.000000,4.000000,4.000000,2.000000,2.000000,2.000000,4.000000,4.000000,4.000000
1693046654.922032,11.000000,0.000000,-45.685158,-56.526478,-62.332233,-74.108437,-90.053223,-51.110722,-39.224628,-52.511734,-28.140699,-31.556692,-45.115669,-31.305899,48.967319,-19.810081,2.607188,-26.444708,-68.232025,-30.488686,-17.794722,12.815694,-29.536896,-56.533550,-28.513033,-35.552681,-26.829044,-19.953918,-28.861517,-27.856255,-38.486347,-43.076431,-12.848238,-47.179573,0.000000,0.000000,153.000000,1.000000,21.000000,,,,0.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,2.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,2.000000,4.000000,4.000000,2.000000,2.000000,2.000000,4.000000,4.000000,4.000000,50.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1693046654.929946,12.000000,0.000000,-49.225628,-52.371487,-61.245285,-73.009712,-90.987785,-54.133457,-42.259251,-58.606915,-29.649481,-29.475904,-50.705940,-33.323826,48.406044,-21.839502,-0.981573,-28.979801,-68.163788,-39.167427,-21.363081,12.802878,-33.093513,-55.452400,-27.972214,-35.517132,-28.851446,-21.983194,-29.344965,-31.414553,-43.058628,-47.131817,-16.421543,-53.280087,0.000000,0.000000,170.000000,1.000000,21.000000,,,,0.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,2.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,2.000000,4.000000,4.000000,2.000000,2.000000,2.000000,4.000000,4.000000,4.000000,50.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1693046654.937759,13.000000,0.000000,-49.688709,-47.196041,-60.671734,-68.325928,-86.286026,-51.517784,-43.241608,-50.863689,-30.132139,-28.934120,-51.679848,-30.728962,43.234558,-27.453047,-6.103668,-30.487745,-69.120239,-42.202106,-25.952488,7.666999,-32.035805,-54.884640,-33.067318,-33.432381,-26.261057,-21.448904,-30.852543,-31.383137,-42.503262,-45.547760,-11.794353,-52.714497,0.000000,0.000000,156.000000,1.000000,21.000000,,,,0.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,2.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,2.000000,4.000000,4.000000,2.000000,2.000000,2.000000,4.000000,4.000000,4.000000,50.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1693046654.945672,14.000000,0.000000,-41.954403,-44.074997,-58.561829,-59.548374,-81.076668,-42.757034,-37.050671,-41.591290,-28.052776,-29.417494,-41.894321,-28.649002,42.166710,-26.400978,-3.023718,-27.383411,-65.464966,-36.012215,-24.901918,8.683947,-27.393000,-53.292831,-32.521942,-32.374336,-19.574797,-18.865917,-32.870922,-21.105600,-32.726913,-35.256062,-5.122558,-46.514091,0.000000,0.000000,123.000000,1.000000,21.000000,,,,0.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,2.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,2.000000,4.000000,4.000000,2.000000,2.000000,2.000000,4.000000,4.000000,4.000000,50.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1693046654.953485,15.000000,0.000000,-34.227837,-36.858616,-53.380192,-59.488827,-79.970970,-35.029663,-31.890545,-43.598927,-24.950878,-25.289616,-35.192429,-27.083431,41.612236,-22.788424,0.565459,-26.843719,-61.301041,-34.439278,-21.803171,17.896801,-26.853298,-47.604156,-24.804806,-30.292730,-16.993683,-16.797821,-32.325741,-15.961418,-20.398802,-33.171574,-4.092820,-45.955269,0.000000,0.000000,163.000000,1.000000,21.000000,,,,0.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,2.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,2.000000,4.000000,4.000000,2.000000,2.000000,2.000000,4.000000,4.000000,4.000000,50.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1693046654.961398,16.000000,0.000000,-29.582838,-29.137140,-43.592964,-54.818569,-72.718697,-26.285404,-28.272501,-43.043022,-23.901312,-19.628941,-35.157234,-21.420961,44.132160,-20.716404,0.564894,-28.353798,-55.604355,-31.843300,-17.682907,20.952751,-25.289522,-42.945782,-21.193846,-25.139360,-15.439766,-11.657946,-23.584185,-14.920841,-14.230711,-32.626095,-1.014881,-43.347775,0.000000,0.000000,145.000000,1.000000,21.000000,,,,0.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,2.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,2.000000,4.000000,4.000000,2.000000,2.000000,2.000000,4.000000,4.000000,4.000000,50.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1693046654.969211,17.000000,0.000000,-29.553255,-31.157234,-38.426296,-44.517597,-63.936745,-22.672964,-26.707304,-32.241516,-24.389717,-19.609312,-39.220539,-21.399542,47.674183,-22.232611,3.125868,-26.788523,-53.499519,-31.299149,-19.714455,14.271798,-21.678078,-44.952068,-23.734192,-24.089605,-12.862787,-10.109365,-23.048294,-10.807459,-16.778019,-29.007313,2.572287,-36.644428,0.000000,0.000000,158.000000,1.000000,21.000000,,,,0.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,2.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,2.000000,4.000000,4.000000,2.000000,2.000000,2.000000,4.000000,4.000000,4.000000,50.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1693046654.977125,18.000000,0.000000,-35.159088,-37.273769,-45.560177,-52.670002,-71.045113,-29.310291,-33.852905,-31.696968,-24.365328,-26.762011,-46.353626,-30.087372,40.454201,-29.382687,-0.463412,-30.347887,-65.229095,-41.514004,-30.965509,4.523680,-27.804092,-49.005577,-26.271996,-28.676285,-18.997618,-17.783871,-36.857552,-14.895113,-22.908934,-31.539845,-2.041054,-39.681629,0.000000,0.000000,149.000000,1.000000,21.000000,,,,0.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,2.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,2.000000,4.000000,4.000000,2.000000,2.000000,2.000000,4.000000,4.000000,4.000000,50.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
