title:subject6, start timestamp:1692952968.921465, stop timestamp:1692953156.511388, headset type:EPOCFLEX, headset serial:F000005B, headset firmware:f14, channels:111, sampling rate:eeg_128, samples:24011     , version:2.2, 
Timestamp,OriginalTimestamp,EEG.Counter,EEG.Interpolated,EEG.Cz,EEG.Fz,EEG.Fp1,EEG.F7,EEG.F3,EEG.FC1,EEG.C3,EEG.FC5,EEG.FT9,EEG.T7,EEG.CP5,EEG.CP1,EEG.P3,EEG.P7,EEG.PO9,EEG.O1,EEG.Pz,EEG.Oz,EEG.O2,EEG.PO10,EEG.P8,EEG.P4,EEG.CP2,EEG.CP6,EEG.T8,EEG.FT10,EEG.FC6,EEG.C4,EEG.FC2,EEG.F4,EEG.F8,EEG.Fp2,EEG.HighBitFlex,EEG.SaturationFlag,EEG.RawCq,EEG.Battery,EEG.BatteryPercent,MarkerIndex,MarkerType,MarkerValueInt,EEG.MarkerHardware,CQ.Cz,CQ.Fz,CQ.Fp1,CQ.F7,CQ.F3,CQ.FC1,CQ.C3,CQ.FC5,CQ.FT9,CQ.T7,CQ.CP5,CQ.CP1,CQ.P3,CQ.P7,CQ.PO9,CQ.O1,CQ.Pz,CQ.Oz,CQ.O2,CQ.PO10,CQ.P8,CQ.P4,CQ.CP2,CQ.CP6,CQ.T8,CQ.FT10,CQ.FC6,CQ.C4,CQ.FC2,CQ.F4,CQ.F8,CQ.Fp2,CQ.Overall,EQ.SampleRateQuality,EQ.OVERALL,EQ.Cz,EQ.Fz,EQ.Fp1,EQ.F7,EQ.F3,EQ.FC1,EQ.C3,EQ.FC5,EQ.FT9,EQ.T7,EQ.CP5,EQ.CP1,EQ.P3,EQ.P7,EQ.PO9,EQ.O1,EQ.Pz,EQ.Oz,EQ.O2,EQ.PO10,EQ.P8,EQ.P4,EQ.CP2,EQ.CP6,EQ.T8,EQ.FT10,EQ.FC6,EQ.C4,EQ.FC2,EQ.F4,EQ.F8,EQ.Fp2
1692952968.921465,1692952968.967759,14.000000,0.000000,-18.007927,-12.918135,-62.100742,110.051758,-11.953031,-20.628511,-2.032180,-13.795429,-15.355409,10.038385,-13.636143,-16.716141,-24.376743,-7.535607,-20.231979,-18.148441,15.647524,-22.678921,-17.731998,-9.278162,-22.645573,-18.363876,-16.334269,-10.205564,-14.822808,-16.462336,-11.880099,-13.918637,-6.767484,-8.121301,-10.975775,-56.552341,0.000000,0.000000,176.000000,2.000000,41.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,2.000000,2.000000,4.000000,4.000000,50.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1692952968.929278,1692952968.975472,15.000000,0.000000,-16.452995,-10.855986,-61.014027,115.577087,-12.453385,-22.144806,1.043698,-14.293941,-11.241592,10.028347,-10.036353,-13.113270,-23.840059,-2.917302,-13.551748,-13.519525,17.681107,-12.922396,-9.005034,-3.633499,-22.110619,-19.370127,-17.854858,-10.707666,-12.246447,-13.372026,-8.794374,-14.929334,-5.223794,-2.477794,-5.329414,-50.860405,0.000000,0.000000,172.000000,2.000000,41.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,2.000000,2.000000,4.000000,4.000000,50.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1692952968.937091,1692952968.983285,16.000000,0.000000,-26.682697,-18.529745,-67.100708,112.387665,-21.150162,-27.245737,-1.518884,-14.791955,-11.742659,10.018319,-12.587855,-15.149387,-24.328527,-2.402077,-15.075119,-14.018312,18.688042,-14.446396,-12.582184,-4.142173,-20.039278,-21.912296,-22.447773,-15.307728,-11.721892,-13.358654,-9.810194,-15.426712,-12.390878,-8.110702,-7.885623,-51.321854,0.000000,0.000000,113.000000,2.000000,41.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,2.000000,2.000000,4.000000,4.000000,50.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1692952968.944903,1692952968.990998,17.000000,0.000000,-31.266783,-25.683523,-70.619759,108.176819,-25.227474,-31.829262,-8.689672,-16.826395,-15.317069,7.959070,-14.624498,-17.183468,-28.402660,-2.399675,-21.720045,-18.615063,12.009353,-24.165796,-25.889601,-17.458031,-30.265392,-27.525768,-26.011478,-17.853958,-18.370171,-15.906835,-12.361922,-17.972824,-15.452332,-14.250282,-14.537738,-57.418224,0.000000,0.000000,189.000000,2.000000,41.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,2.000000,2.000000,4.000000,4.000000,50.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1692952968.952716,1692952968.998811,18.000000,0.000000,-26.624746,-25.145533,-70.036827,107.556335,-20.079170,-29.235893,-6.631752,-18.858799,-13.252522,11.537265,-9.486796,-12.043208,-26.325027,1.188878,-18.624477,-18.596449,14.046575,-22.092400,-24.839096,-20.002111,-32.796665,-24.424397,-22.399313,-13.225336,-19.376415,-14.866312,-10.812637,-17.954851,-11.850726,-11.674494,-12.986277,-57.360806,0.000000,0.000000,144.000000,2.000000,41.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,2.000000,2.000000,4.000000,4.000000,50.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1692952968.960529,1692952969.006524,19.000000,0.000000,-26.085815,-21.534233,-70.479103,104.374931,-18.522167,-24.083580,-2.526659,-15.766093,-10.677731,17.161112,-6.403464,-10.494242,-18.101778,3.236920,-15.019700,-14.479390,19.155605,-14.898000,-15.080411,-8.199033,-20.980791,-17.739971,-19.815374,-9.113648,-10.135501,-9.216061,-8.752594,-15.375358,-11.838876,-8.076666,-9.899445,-54.741905,0.000000,0.000000,155.000000,2.000000,41.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,2.000000,2.000000,4.000000,4.000000,50.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1692952968.968342,1692952969.014337,20.000000,0.000000,-30.158190,-24.074236,-72.457855,98.122864,-25.163645,-26.108728,-7.647209,-19.848789,-14.765514,13.045489,-9.470906,-15.606825,-20.132908,0.672145,-18.078526,-18.563372,12.476449,-16.932333,-14.040715,-9.215449,-19.935196,-18.234539,-24.406328,-8.592228,-8.588443,-11.256076,-13.866919,-18.946136,-14.900883,-10.117820,-13.475698,-62.884087,0.000000,0.000000,176.000000,2.000000,41.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,2.000000,2.000000,4.000000,4.000000,50.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1692952968.976155,1692952969.022050,21.000000,0.000000,-36.275726,-31.734777,-72.897705,93.926277,-30.261559,-31.205696,-13.787254,-28.538172,-20.386133,5.347828,-14.584513,-21.226603,-30.358929,-0.865451,-22.671217,-24.180193,5.291665,-25.112324,-20.686674,-18.940081,-28.112185,-24.876305,-30.529615,-12.682096,-17.801392,-19.441742,-20.000744,-25.074883,-19.496752,-14.206163,-20.122223,-70.505821,0.000000,0.000000,125.000000,2.000000,41.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,2.000000,2.000000,4.000000,4.000000,50.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1692952968.983968,1692952969.029863,22.000000,0.000000,-41.874832,-33.239967,-71.287880,93.832352,-28.694374,-31.686798,-15.310390,-24.923479,-19.341131,9.440942,-16.619160,-21.717684,-32.377800,-0.864585,-23.673161,-22.619091,7.335604,-31.234903,-22.715219,-20.458063,-30.645611,-27.412968,-34.085239,-17.280184,-20.345129,-20.446917,-18.956127,-24.025192,-22.038794,-14.191957,-20.102100,-64.799927,0.000000,0.000000,200.000000,2.000000,41.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,2.000000,2.000000,4.000000,4.000000,50.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1692952968.991781,1692952969.037576,23.000000,0.000000,-34.660652,-25.009804,-69.679672,94.763138,-23.542603,-29.093573,-12.733541,-18.238556,-13.174099,16.603809,-13.016386,-18.622120,-26.197731,-0.863720,-22.624872,-22.596472,10.914422,-28.129822,-21.155581,-22.486835,-28.053427,-23.799400,-29.952692,-14.701365,-16.738630,-14.791085,-14.326403,-18.365782,-16.381371,-11.103919,-11.885076,-60.124359,0.000000,0.000000,203.000000,2.000000,41.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,2.000000,2.000000,4.000000,4.000000,50.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
