title:subject2, start timestamp:1692784512.689253, stop timestamp:1692784706.761857, headset type:EPOCFLEX, headset serial:F000005B, headset firmware:f14, channels:111, sampling rate:eeg_128, samples:24843     , version:2.2, 
Timestamp,EEG.Counter,EEG.Interpolated,EEG.Cz,EEG.Fz,EEG.Fp1,EEG.F7,EEG.F3,EEG.FC1,EEG.C3,EEG.FC5,EEG.FT9,EEG.T7,EEG.CP5,EEG.CP1,EEG.P3,EEG.P7,EEG.PO9,EEG.O1,EEG.Pz,EEG.Oz,EEG.O2,EEG.PO10,EEG.P8,EEG.P4,EEG.CP2,EEG.CP6,EEG.T8,EEG.FT10,EEG.FC6,EEG.C4,EEG.FC2,EEG.F4,EEG.F8,EEG.Fp2,EEG.HighBitFlex,EEG.SaturationFlag,EEG.RawCq,EEG.Battery,EEG.BatteryPercent,MarkerIndex,MarkerType,MarkerValueInt,EEG.MarkerHardware,CQ.Cz,CQ.Fz,CQ.Fp1,CQ.F7,CQ.F3,CQ.FC1,CQ.C3,CQ.FC5,CQ.FT9,CQ.T7,CQ.CP5,CQ.CP1,CQ.P3,CQ.P7,CQ.PO9,CQ.O1,CQ.Pz,CQ.Oz,CQ.O2,CQ.PO10,CQ.P8,CQ.P4,CQ.CP2,CQ.CP6,CQ.T8,CQ.FT10,CQ.FC6,CQ.C4,CQ.FC2,CQ.F4,CQ.F8,CQ.Fp2,CQ.Overall,EQ.SampleRateQuality,EQ.OVERALL,EQ.Cz,EQ.Fz,EQ.Fp1,EQ.F7,EQ.F3,EQ.FC1,EQ.C3,EQ.FC5,EQ.FT9,EQ.T7,EQ.CP5,EQ.CP1,EQ.P3,EQ.P7,EQ.PO9,EQ.O1,EQ.Pz,EQ.Oz,EQ.O2,EQ.PO10,EQ.P8,EQ.P4,EQ.CP2,EQ.CP6,EQ.T8,EQ.FT10,EQ.FC6,EQ.C4,EQ.FC2,EQ.F4,EQ.F8,EQ.Fp2
1692784512.689253,86.000000,0.000000,31.052402,3.117218,-185.533829,-16.866583,-3.919965,13.707727,15.454963,20.231840,14.440324,17.201223,9.597624,40.099442,20.985922,23.190420,28.079472,18.127071,20.342651,13.682990,-8.870648,-2.448383,-15.279320,4.026989,23.461374,14.564923,-25.245729,39.346413,17.645561,-4.238163,9.165910,-18.983660,3.869897,-204.615585,0.000000,0.000000,197.000000,3.000000,59.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1692784512.696963,87.000000,0.000000,18.213657,-12.255130,-178.688293,-17.874331,-6.477583,-0.138288,3.144123,16.113148,15.962807,14.622484,4.977257,30.837805,15.841860,20.093384,24.465237,11.448945,10.076154,8.033923,-7.837162,1.140220,-14.751733,3.510655,14.728683,13.013435,-33.417408,31.622450,13.017145,-7.820079,-1.601718,-28.698523,-5.355511,-209.021744,0.000000,0.000000,189.000000,3.000000,59.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1692784512.704772,88.000000,0.000000,22.806213,-6.095182,-177.484985,-19.905687,-6.471106,-0.650458,2.116363,14.560111,14.922229,7.947862,-1.687721,26.708506,16.850634,13.925598,30.588465,9.900573,16.726078,17.247427,3.441444,3.700618,-7.052366,13.753298,25.984724,25.295807,-19.551683,39.275444,13.004128,-4.738413,3.522961,-22.009825,-1.251694,-205.226563,0.000000,0.000000,177.000000,3.000000,59.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1692784512.712481,89.000000,0.000000,26.369560,3.644759,-189.602890,-22.959629,-10.050788,4.473269,4.163477,16.082474,-3.535770,13.062991,-3.735264,25.657181,13.759936,12.887057,33.119415,13.476826,22.344736,22.865564,6.511848,2.159994,4.225456,22.961082,28.520277,31.418203,-3.138285,38.211552,12.991124,-1.147521,7.617899,-17.377045,-2.787366,-206.045959,0.000000,0.000000,187.000000,3.000000,59.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1692784512.720290,90.000000,0.000000,18.146269,-1.481963,-189.413284,-19.862823,-11.065352,5.493412,1.597776,16.578699,-8.655312,16.636082,-5.268452,17.434601,3.500022,11.337247,30.012449,10.901811,9.514699,19.768852,9.579183,7.793219,13.955076,20.376583,17.733295,24.726786,-4.672070,35.611801,8.879672,-6.781758,6.073359,-20.433514,-9.444578,-207.889145,0.000000,0.000000,184.000000,3.000000,59.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1692784512.727999,91.000000,0.000000,16.591200,-1.480481,-181.539261,-13.695268,-5.931211,8.561765,0.059255,18.611351,9.284113,14.057907,-7.312414,15.367935,2.984215,10.301294,34.593204,14.477063,4.382108,25.384468,16.229603,14.445426,20.088814,19.843899,16.690947,26.238981,-8.765859,45.310036,13.993869,-9.336514,9.141131,-18.363850,-1.238211,-207.681244,0.000000,0.000000,162.000000,3.000000,59.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1692784512.735809,92.000000,0.000000,24.771530,10.304076,-181.870026,-10.095418,1.247028,13.163972,4.157657,26.277355,19.520983,13.531542,-0.645101,25.086414,13.739692,16.950993,41.730919,28.294893,17.697725,36.629852,19.287220,15.967903,20.581034,30.582518,24.871180,39.532742,-1.072478,51.412418,28.836798,0.918976,14.767375,-9.636255,15.156874,-203.375107,0.000000,0.000000,188.000000,3.000000,59.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1692784512.743518,93.000000,0.000000,25.771376,8.244542,-178.614304,-7.011477,-0.803449,12.126193,7.739653,29.837233,14.378385,10.956471,3.454005,27.110558,18.849030,23.081734,38.615345,32.365059,25.876951,39.154762,24.391010,16.976551,14.925067,34.138088,27.920155,42.567055,2.514749,48.799469,29.320269,4.504211,14.240299,-8.602004,15.654025,-197.536346,0.000000,0.000000,183.000000,3.000000,59.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1692784512.751327,94.000000,0.000000,16.524065,-3.546780,-175.361847,-9.053696,-10.536492,3.917143,5.682683,21.098164,11.290160,13.507053,-1.672526,21.448063,17.293257,21.009422,36.527496,28.234234,19.703382,33.992531,23.854311,14.910343,10.811681,25.907026,24.818388,33.815258,-3.635458,46.189129,19.044794,-6.771062,9.615290,-15.765709,6.416832,-200.924973,0.000000,0.000000,189.000000,3.000000,59.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1692784512.759036,95.000000,0.000000,18.556772,1.067536,-178.772644,-14.167719,-10.013648,4.937841,4.652385,16.978605,14.352716,30.399700,3.964531,28.086615,24.448271,25.599182,43.150970,33.841385,21.732908,37.032383,19.219688,11.309279,11.313176,27.930351,25.818184,32.244518,-6.705669,45.118324,24.661135,-7.276599,10.630290,-14.725328,6.410415,-206.359421,0.000000,0.000000,188.000000,3.000000,59.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
